#X		#Y		#Wave		#Intensity
-10198.871223	9472.119333	1655.785156	21172.558594
-10198.871223	9472.119333	1654.791016	20998.890625
-10198.871223	9472.119333	1653.797852	21085.462891
-10198.871223	9472.119333	1652.804688	20860.017578
-10198.871223	9472.119333	1651.810547	21238.375000
-10198.871223	9472.119333	1650.816406	20826.869141
-10198.871223	9472.119333	1649.822266	21091.927734
-10198.871223	9472.119333	1648.828125	20979.773438
-10198.871223	9472.119333	1647.833008	21033.552734
-10198.871223	9472.119333	1646.838867	20928.986328
-10198.871223	9472.119333	1645.843750	21216.421875
-10198.871223	9472.119333	1644.848633	21033.976563
-10198.871223	9472.119333	1643.852539	20761.179688
-10198.871223	9472.119333	1642.857422	21066.048828
-10198.871223	9472.119333	1641.861328	21177.476563
-10198.871223	9472.119333	1640.865234	21060.431641
-10198.871223	9472.119333	1639.869141	21058.873047
-10198.871223	9472.119333	1638.873047	21416.130859
-10198.871223	9472.119333	1637.876953	21110.943359
-10198.871223	9472.119333	1636.879883	21402.832031
-10198.871223	9472.119333	1635.882813	21850.083984
-10198.871223	9472.119333	1634.885742	21354.425781
-10198.871223	9472.119333	1633.888672	21337.753906
-10198.871223	9472.119333	1632.891602	21318.578125
-10198.871223	9472.119333	1631.893555	21427.203125
-10198.871223	9472.119333	1630.895508	21583.382813
-10198.871223	9472.119333	1629.897461	21656.839844
-10198.871223	9472.119333	1628.899414	21685.187500
-10198.871223	9472.119333	1627.900391	21570.798828
-10198.871223	9472.119333	1626.902344	21223.638672
-10198.871223	9472.119333	1625.903320	21402.216797
-10198.871223	9472.119333	1624.904297	21625.765625
-10198.871223	9472.119333	1623.905273	21498.957031
-10198.871223	9472.119333	1622.905273	21454.740234
-10198.871223	9472.119333	1621.906250	21410.537109
-10198.871223	9472.119333	1620.906250	21381.351563
-10198.871223	9472.119333	1619.906250	21477.171875
-10198.871223	9472.119333	1618.906250	21492.968750
-10198.871223	9472.119333	1617.905273	21881.105469
-10198.871223	9472.119333	1616.905273	21721.916016
-10198.871223	9472.119333	1615.904297	21947.478516
-10198.871223	9472.119333	1614.903320	21693.427734
-10198.871223	9472.119333	1613.902344	21991.314453
-10198.871223	9472.119333	1612.900391	21949.552734
-10198.871223	9472.119333	1611.899414	21765.529297
-10198.871223	9472.119333	1610.897461	21888.529297
-10198.871223	9472.119333	1609.895508	22088.822266
-10198.871223	9472.119333	1608.892578	22792.941406
-10198.871223	9472.119333	1607.890625	22573.966797
